,Date,Country_Region,Province_State,Difference,Prep_Flow_Runtime,Latest_Date,Case_Type,Cases,Lat,Long
15308,1/25/2020,US,Alaska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,61.3707,-152.4044
15309,1/24/2020,US,Alaska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,61.3707,-152.4044
15310,1/23/2020,US,Alaska,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,61.3707,-152.4044
15311,3/9/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15312,3/8/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15313,3/7/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15314,3/6/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15315,3/5/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15316,3/4/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15317,3/3/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15318,3/23/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15319,3/22/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15320,3/21/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15321,3/20/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15322,3/2/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15323,3/19/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15324,3/18/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15325,3/17/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15326,3/16/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15327,3/15/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15328,3/14/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15329,3/13/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15330,3/12/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15331,3/11/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15332,3/10/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15333,3/1/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15334,2/9/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15335,2/8/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15336,2/7/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15337,2/6/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15338,2/5/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15339,2/4/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15340,2/3/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15341,2/29/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15342,2/28/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15343,2/27/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15344,2/26/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15345,2/25/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15346,2/24/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15347,2/23/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15348,2/22/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15349,2/21/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15350,2/20/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15351,2/2/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15352,2/19/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15353,2/18/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15354,2/17/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15355,2/16/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15356,2/15/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15357,2/14/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15358,2/13/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15359,2/12/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15360,2/11/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15361,2/10/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15362,2/1/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15363,1/31/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15364,1/30/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15365,1/29/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15366,1/28/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15367,1/27/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15368,1/26/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15369,1/25/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15370,1/24/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15371,1/23/2020,US,Alabama,0,3/24/2020 9:39:03 AM,3/23/2020,Deaths,0,32.3182,-86.9023
15372,3/9/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15373,3/8/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15374,3/7/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15375,3/6/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15376,3/5/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15377,3/4/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15378,3/3/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15379,3/23/2020,US,Wyoming,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,26,42.756,-107.3025
15380,3/22/2020,US,Wyoming,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,24,42.756,-107.3025
15381,3/21/2020,US,Wyoming,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,23,42.756,-107.3025
15382,3/20/2020,US,Wyoming,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,19,42.756,-107.3025
15383,3/2/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15384,3/19/2020,US,Wyoming,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,18,42.756,-107.3025
15385,3/18/2020,US,Wyoming,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,15,42.756,-107.3025
15386,3/17/2020,US,Wyoming,8,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,11,42.756,-107.3025
15387,3/16/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,42.756,-107.3025
15388,3/15/2020,US,Wyoming,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,42.756,-107.3025
15389,3/14/2020,US,Wyoming,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,42.756,-107.3025
15390,3/13/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,42.756,-107.3025
15391,3/12/2020,US,Wyoming,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,42.756,-107.3025
15392,3/11/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15393,3/10/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15394,3/1/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15395,2/9/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15396,2/8/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15397,2/7/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15398,2/6/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15399,2/5/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15400,2/4/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15401,2/3/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15402,2/29/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15403,2/28/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15404,2/27/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15405,2/26/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15406,2/25/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15407,2/24/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15408,2/23/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15409,2/22/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15410,2/21/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15411,2/20/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15412,2/2/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15413,2/19/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15414,2/18/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15415,2/17/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15416,2/16/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15417,2/15/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15418,2/14/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15419,2/13/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15420,2/12/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15421,2/11/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15422,2/10/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15423,2/1/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15424,1/31/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15425,1/30/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15426,1/29/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15427,1/28/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15428,1/27/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15429,1/26/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15430,1/25/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15431,1/24/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15432,1/23/2020,US,Wyoming,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,42.756,-107.3025
15433,3/9/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15434,3/8/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15435,3/7/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15436,3/6/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15437,3/5/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15438,3/4/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15439,3/3/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15440,3/23/2020,US,Wisconsin,44,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,425,44.01266667,-90.5159
15441,3/22/2020,US,Wisconsin,99,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,381,44.01266667,-90.5159
15442,3/21/2020,US,Wisconsin,75,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,282,44.01266667,-90.5159
15443,3/20/2020,US,Wisconsin,48,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,207,44.01266667,-90.5159
15444,3/2/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15445,3/19/2020,US,Wisconsin,67,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,159,44.01266667,-90.5159
15446,3/18/2020,US,Wisconsin,20,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,92,44.01266667,-90.5159
15447,3/17/2020,US,Wisconsin,25,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,72,44.01266667,-90.5159
15448,3/16/2020,US,Wisconsin,15,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,47,44.01266667,-90.5159
15449,3/15/2020,US,Wisconsin,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,32,44.01266667,-90.5159
15450,3/14/2020,US,Wisconsin,8,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,27,44.01266667,-90.5159
15451,3/13/2020,US,Wisconsin,11,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,19,44.01266667,-90.5159
15452,3/12/2020,US,Wisconsin,2,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,8,44.01266667,-90.5159
15453,3/11/2020,US,Wisconsin,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,6,44.01266667,-90.5159
15454,3/10/2020,US,Wisconsin,3,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,3,44.01266667,-90.5159
15455,3/1/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15456,2/9/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15457,2/8/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15458,2/7/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15459,2/6/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15460,2/5/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15461,2/4/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15462,2/3/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15463,2/29/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15464,2/28/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15465,2/27/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15466,2/26/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15467,2/25/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15468,2/24/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15469,2/23/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15470,2/22/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15471,2/21/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15472,2/20/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15473,2/2/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15474,2/19/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15475,2/18/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15476,2/17/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15477,2/16/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15478,2/15/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15479,2/14/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15480,2/13/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15481,2/12/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15482,2/11/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15483,2/10/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15484,2/1/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15485,1/31/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15486,1/30/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15487,1/29/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15488,1/28/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15489,1/27/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15490,1/26/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15491,1/25/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15492,1/24/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15493,1/23/2020,US,Wisconsin,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,44.01266667,-90.5159
15494,3/9/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15495,3/8/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15496,3/7/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15497,3/6/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15498,3/5/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15499,3/4/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15500,3/3/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15501,3/23/2020,US,West Virginia,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,16,38.4912,-80.9545
15502,3/22/2020,US,West Virginia,4,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,12,38.4912,-80.9545
15503,3/21/2020,US,West Virginia,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,8,38.4912,-80.9545
15504,3/20/2020,US,West Virginia,5,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,7,38.4912,-80.9545
15505,3/2/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15506,3/19/2020,US,West Virginia,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,2,38.4912,-80.9545
15507,3/18/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,38.4912,-80.9545
15508,3/17/2020,US,West Virginia,1,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,1,38.4912,-80.9545
15509,3/16/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15510,3/15/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15511,3/14/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15512,3/13/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15513,3/12/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15514,3/11/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15515,3/10/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15516,3/1/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15517,2/9/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15518,2/8/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15519,2/7/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15520,2/6/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15521,2/5/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15522,2/4/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15523,2/3/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15524,2/29/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15525,2/28/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15526,2/27/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15527,2/26/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15528,2/25/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15529,2/24/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15530,2/23/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15531,2/22/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
15532,2/21/2020,US,West Virginia,0,3/24/2020 9:39:03 AM,3/23/2020,Confirmed,0,38.4912,-80.9545
